date,year,month,cell_ll_lat,cell_ll_lon,flag,geartype,hours,fishing_hours,mmsi_present,geartype_label
2017-06-01,2017,6,34.1,-121.1,USA,drifting_longlines,0.8166,0,1,Drifting Longlines
2017-06-01,2017,6,34.1,-121.3,USA,drifting_longlines,1.3613,0,1,Drifting Longlines
2017-06-01,2017,6,34.1,-120.8,USA,set_longlines,2.2338,1.1225,1,Set Longlines
2017-06-01,2017,6,34.2,-120.7,USA,set_longlines,0.1566,0,1,Set Longlines
2017-06-01,2017,6,34.2,-120.6,USA,set_longlines,0.9416,0,1,Set Longlines
2017-06-01,2017,6,34.2,-120.7,USA,fishing,0.9661,0,1,Fishing
2017-06-01,2017,6,34.3,-120.4,USA,other_purse_seines,0.8333,0,2,Other Purse Seines
2017-06-01,2017,6,34.3,-120.5,USA,other_purse_seines,0.6666,0,1,Other Purse Seines
2017-06-01,2017,6,34.4,-120.4,USA,other_purse_seines,0.7841,0,1,Other Purse Seines
2017-06-01,2017,6,34.4,-120.4,USA,fishing,0.3422,0,1,Fishing
2017-06-01,2017,6,34.4,-120.8,USA,fishing,0.5341,0,1,Fishing
2017-06-01,2017,6,34.4,-120.5,USA,other_purse_seines,20.3766,0,2,Other Purse Seines
2017-06-01,2017,6,34.4,-120.6,USA,other_purse_seines,0.325,0,1,Other Purse Seines
2017-06-01,2017,6,34.4,-120,USA,fishing,0.3333,0,1,Fishing
2017-06-01,2017,6,34.4,-120.7,USA,fishing,0.7413,0,1,Fishing
2017-06-01,2017,6,34.5,-120.7,USA,other_purse_seines,0.8336,0,1,Other Purse Seines
2017-06-01,2017,6,34.5,-120.8,USA,fishing,1.2083,0,1,Fishing
2017-06-01,2017,6,34.6,-120.8,USA,other_purse_seines,0.2894,0,1,Other Purse Seines
2017-06-01,2017,6,34.8,-120.9,USA,other_purse_seines,0.8,0,1,Other Purse Seines
2017-06-01,2017,6,34.8,-120.9,USA,fishing,1.0827,0,1,Fishing
2017-06-01,2017,6,34.9,-121,USA,fishing,0.3419,0,1,Fishing
2017-06-01,2017,6,34.9,-120.9,USA,fishing,0.7497,0,1,Fishing
2017-06-01,2017,6,35,-121,USA,fishing,0.4163,0,1,Fishing
2017-06-01,2017,6,35,-120.9,USA,other_purse_seines,0.25,0,1,Other Purse Seines
2017-06-01,2017,6,34,-121.3,USA,drifting_longlines,0.2611,0,1,Drifting Longlines
2017-06-01,2017,6,34,-121.2,USA,drifting_longlines,0.5311,0,1,Drifting Longlines
2017-06-01,2017,6,34,-120.8,USA,set_longlines,0.5166,0.1419,1,Set Longlines
2017-06-01,2017,6,34.1,-120.8,USA,fishing,18.113,15.82,1,Fishing
2017-06-01,2017,6,34.1,-120.7,USA,set_longlines,0.6083,0,1,Set Longlines
2017-06-01,2017,6,34.1,-121.2,USA,drifting_longlines,0.8275,0,1,Drifting Longlines
2017-06-01,2017,6,34.2,-120.6,USA,fishing,1.1336,0,1,Fishing
2017-06-01,2017,6,34.2,-120.8,USA,fishing,0.35,0,1,Fishing
2017-06-01,2017,6,34.3,-120.7,USA,fishing,0.5916,0,1,Fishing
2017-06-01,2017,6,34.3,-120.6,USA,fishing,1.5908,0,2,Fishing
2017-06-01,2017,6,34.3,-120.5,USA,fishing,0.4249,0,1,Fishing
2017-06-01,2017,6,34.4,-120.5,USA,fishing,0.2913,0,1,Fishing
2017-06-01,2017,6,34.4,-120.3,USA,fishing,0.2836,0,1,Fishing
2017-06-01,2017,6,34.4,-120.3,USA,other_purse_seines,15.01,0,2,Other Purse Seines
2017-06-01,2017,6,34.5,-120.6,USA,other_purse_seines,0.8747,0,1,Other Purse Seines
2017-06-01,2017,6,34.6,-120.7,USA,other_purse_seines,0.3336,0,1,Other Purse Seines
2017-06-01,2017,6,34.6,-120.8,USA,fishing,0.8494,0,1,Fishing
2017-06-01,2017,6,34.6,-120.9,USA,fishing,0.325,0,1,Fishing
2017-06-01,2017,6,34.7,-120.8,USA,other_purse_seines,0.685,0,1,Other Purse Seines
2017-06-01,2017,6,34.7,-120.9,USA,other_purse_seines,0.0497,0,1,Other Purse Seines
2017-06-01,2017,6,34.7,-120.9,USA,fishing,1.2422,0,1,Fishing
2017-06-01,2017,6,34.8,-120.8,USA,other_purse_seines,0.7838,0,1,Other Purse Seines
2017-06-01,2017,6,34.9,-120.9,USA,other_purse_seines,1.208,0,2,Other Purse Seines
2017-06-01,2017,6,34.9,-121,USA,other_purse_seines,0.425,0,1,Other Purse Seines
2017-06-01,2017,6,34.9,-120.8,USA,other_purse_seines,0.4163,0,1,Other Purse Seines
2017-06-01,2017,6,35,-121,USA,other_purse_seines,0.7333,0,1,Other Purse Seines
2017-07-01,2017,7,34.1,-120.8,USA,set_longlines,7.1055,6.2805,1,Set Longlines
2017-07-01,2017,7,34.1,-120.7,USA,set_longlines,1.2983,0.0158,2,Set Longlines
2017-07-01,2017,7,34.1,-120.8,USA,fishing,21.6344,18.5122,1,Fishing
2017-07-01,2017,7,34.2,-120.6,USA,fishing,0.4413,0,1,Fishing
2017-07-01,2017,7,34.2,-120.7,USA,set_longlines,20.6772,1.6744,2,Set Longlines
2017-07-01,2017,7,34.2,-120.7,USA,fishing,0.375,0,1,Fishing
2017-07-01,2017,7,34.2,-120.8,USA,set_longlines,12.3941,2.0747,1,Set Longlines
2017-07-01,2017,7,34.2,-120.8,USA,trawlers,1.2111,0.6933,1,Trawlers
2017-07-01,2017,7,34.3,-120.7,USA,trawlers,0.9355,0,2,Trawlers
2017-07-01,2017,7,34.3,-120.9,USA,trawlers,0.6644,0,2,Trawlers
2017-07-01,2017,7,34.3,-120.5,USA,trawlers,0.7861,0,1,Trawlers
2017-07-01,2017,7,34.3,-120.8,USA,trawlers,1.0274,0,2,Trawlers
2017-07-01,2017,7,34.3,-120.4,USA,other_purse_seines,0.2666,0,1,Other Purse Seines
2017-07-01,2017,7,34.4,-120.4,USA,trawlers,0.4047,0,2,Trawlers
2017-07-01,2017,7,34.4,-120.5,USA,fishing,1.225,0,2,Fishing
2017-07-01,2017,7,34.4,-120,USA,set_longlines,0.8075,0,1,Set Longlines
2017-07-01,2017,7,34.4,-120.9,USA,trawlers,0.5719,0,1,Trawlers
2017-07-01,2017,7,34.4,-120.6,USA,fishing,1.5677,0,2,Fishing
2017-07-01,2017,7,34.4,-120.3,USA,fishing,1.0841,0,2,Fishing
2017-07-01,2017,7,34.4,-120.4,USA,fishing,1.1408,0,2,Fishing
2017-07-01,2017,7,34.4,-120.6,USA,trawlers,1.408,0,2,Trawlers
2017-07-01,2017,7,34.4,-120.3,USA,set_longlines,0.6494,0,1,Set Longlines
2017-07-01,2017,7,34.4,-120,USA,fishing,0.6761,0,2,Fishing
2017-07-01,2017,7,34.4,-120.5,USA,other_purse_seines,0.6252,0,1,Other Purse Seines
2017-07-01,2017,7,34.4,-120.5,USA,trawlers,10.8266,0,2,Trawlers
2017-07-01,2017,7,34.4,-120.4,USA,other_purse_seines,0.3413,0,1,Other Purse Seines
2017-07-01,2017,7,34.5,-120.7,USA,set_longlines,0.8072,0,1,Set Longlines
2017-07-01,2017,7,34.5,-121.1,USA,trawlers,2.555,1.3211,2,Trawlers
2017-07-01,2017,7,34.5,-120.6,USA,other_purse_seines,5.0391,0,1,Other Purse Seines
2017-07-01,2017,7,34.5,-120.7,USA,trawlers,1.5,0,2,Trawlers
2017-07-01,2017,7,34.5,-120.6,USA,fishing,0.2833,0,1,Fishing
2017-07-01,2017,7,34.5,-120.7,USA,fishing,0.2586,0,1,Fishing
2017-07-01,2017,7,34.5,-121.2,USA,trawlers,1.2549,0,2,Trawlers
2017-07-01,2017,7,34.6,-120.8,USA,trawlers,0.6891,0,1,Trawlers
2017-07-01,2017,7,34.6,-120.9,USA,trawlers,6.6002,3.9697,1,Trawlers
2017-07-01,2017,7,34.6,-121.4,USA,trawlers,4.6102,3.7977,2,Trawlers
2017-07-01,2017,7,34.6,-120.7,USA,set_longlines,3.9205,0,1,Set Longlines
2017-07-01,2017,7,34.6,-121.3,USA,trawlers,6.1499,3.1975,2,Trawlers
2017-07-01,2017,7,34.7,-120.9,USA,fishing,0.6663,0,1,Fishing
2017-07-01,2017,7,34.7,-121.5,USA,trawlers,3.5394,3.5394,1,Trawlers
2017-07-01,2017,7,34.7,-120.8,USA,fishing,0.8838,0,1,Fishing
2017-07-01,2017,7,34.7,-121.4,USA,trawlers,17.4874,15.7361,2,Trawlers
2017-07-01,2017,7,34.7,-121.3,USA,trawlers,0.6083,0.4441,2,Trawlers
2017-07-01,2017,7,34.7,-120.8,USA,trawlers,1.9655,1.025,2,Trawlers
2017-07-01,2017,7,34.7,-120.7,USA,other_purse_seines,0.7658,0,1,Other Purse Seines
2017-07-01,2017,7,34.8,-121.5,USA,trawlers,0.3786,0.123,2,Trawlers
2017-07-01,2017,7,34.8,-121,USA,trawlers,0.4083,0,2,Trawlers
2017-07-01,2017,7,34.8,-120.9,USA,trawlers,4.5569,3.3858,2,Trawlers
2017-07-01,2017,7,34.8,-120.8,USA,other_purse_seines,0.4086,0,1,Other Purse Seines
2017-07-01,2017,7,34.8,-120.7,USA,set_longlines,0.9161,0,1,Set Longlines
2017-07-01,2017,7,34.8,-121.3,USA,trawlers,1.04,0.5308,1,Trawlers
2017-07-01,2017,7,34.8,-120.8,USA,trawlers,1.443,0,1,Trawlers
2017-07-01,2017,7,34.8,-120.8,USA,set_longlines,0.833,0,1,Set Longlines
2017-07-01,2017,7,34.8,-120.7,USA,other_purse_seines,0.2744,0,1,Other Purse Seines
2017-07-01,2017,7,34.9,-120.7,USA,other_purse_seines,0.5652,0,1,Other Purse Seines
2017-07-01,2017,7,34.9,-120.8,USA,trawlers,1.1711,0,1,Trawlers
2017-07-01,2017,7,34.9,-121,USA,trawlers,1.288,0,2,Trawlers
2017-07-01,2017,7,34.9,-120.8,USA,other_purse_seines,0.1083,0,1,Other Purse Seines
2017-07-01,2017,7,34.9,-121.1,USA,fishing,0.8336,0,1,Fishing
2017-07-01,2017,7,34.9,-121.3,USA,trawlers,1.0877,0.4777,1,Trawlers
2017-07-01,2017,7,34.9,-121.2,USA,trawlers,0.2608,0,1,Trawlers
2017-07-01,2017,7,35,-120.9,USA,trawlers,0.9397,0,2,Trawlers
2017-07-01,2017,7,35,-121.5,USA,trawlers,1.4572,0.613,1,Trawlers
2017-07-01,2017,7,35,-121.2,USA,trawlers,1.2694,0,2,Trawlers
2017-07-01,2017,7,35,-121.3,USA,trawlers,4.2911,1.9249,2,Trawlers
2017-07-01,2017,7,35,-121.4,USA,trawlers,0.8788,0,2,Trawlers
2017-07-01,2017,7,35.1,-120.8,USA,set_longlines,5.9827,0,1,Set Longlines
2017-07-01,2017,7,35.1,-120.8,USA,trawlers,31.0513,10.2225,2,Trawlers
2017-07-01,2017,7,34.1,-120.7,USA,fishing,1.0583,0,1,Fishing
2017-07-01,2017,7,34.2,-120.6,USA,trawlers,2.4008,1.2072,2,Trawlers
2017-07-01,2017,7,34.2,-120.8,USA,fishing,0.7477,0.698,1,Fishing
2017-07-01,2017,7,34.2,-120.7,USA,trawlers,0.72,0,1,Trawlers
2017-07-01,2017,7,34.2,-120.6,USA,set_longlines,2.1702,0,2,Set Longlines
2017-07-01,2017,7,34.2,-120.9,USA,trawlers,0.8583,0.3363,1,Trawlers
2017-07-01,2017,7,34.3,-121,USA,trawlers,0.6422,0,1,Trawlers
2017-07-01,2017,7,34.3,-120.6,USA,trawlers,0.6677,0,1,Trawlers
2017-07-01,2017,7,34.3,-120.4,USA,trawlers,0.8044,0,2,Trawlers
2017-07-01,2017,7,34.3,-120.4,USA,set_longlines,0.3663,0,1,Set Longlines
2017-07-01,2017,7,34.4,-120,USA,trawlers,0.6361,0,1,Trawlers
2017-07-01,2017,7,34.4,-121.1,USA,trawlers,0.6388,0,1,Trawlers
2017-07-01,2017,7,34.4,-121,USA,trawlers,1.9733,0.6375,2,Trawlers
2017-07-01,2017,7,34.4,-120.7,USA,trawlers,0.2275,0,1,Trawlers
2017-07-01,2017,7,34.4,-120.5,USA,set_longlines,2.1747,0,1,Set Longlines
2017-07-01,2017,7,34.4,-120.4,USA,set_longlines,1.5236,0.5313,1,Set Longlines
2017-07-01,2017,7,34.5,-120.7,USA,other_purse_seines,0.4177,0,1,Other Purse Seines
2017-07-01,2017,7,34.5,-120.6,USA,set_longlines,0,0,1,Set Longlines
2017-07-01,2017,7,34.5,-121,USA,trawlers,4.2213,1.7619,1,Trawlers
2017-07-01,2017,7,34.5,-120.6,USA,trawlers,0.1833,0,1,Trawlers
2017-07-01,2017,7,34.6,-120.7,USA,trawlers,0.93,0,2,Trawlers
2017-07-01,2017,7,34.6,-121,USA,trawlers,1.1386,0.0886,1,Trawlers
2017-07-01,2017,7,34.6,-120.8,USA,fishing,1.83,0,1,Fishing
2017-07-01,2017,7,34.6,-120.7,USA,other_purse_seines,1.1063,0,1,Other Purse Seines
2017-07-01,2017,7,34.6,-121.2,USA,trawlers,0.5286,0,2,Trawlers
2017-07-01,2017,7,34.6,-121.5,USA,trawlers,2.1444,1.9722,1,Trawlers
2017-07-01,2017,7,34.7,-120.7,USA,trawlers,0.4363,0,1,Trawlers
2017-07-01,2017,7,34.7,-120.9,USA,trawlers,3.363,2.8997,2,Trawlers
2017-07-01,2017,7,34.7,-120.8,USA,set_longlines,0.0905,0,1,Set Longlines
2017-07-01,2017,7,34.7,-120.7,USA,set_longlines,1.5413,0,1,Set Longlines
2017-07-01,2017,7,34.8,-120.9,USA,fishing,0.9502,0,1,Fishing
2017-07-01,2017,7,34.8,-121,USA,fishing,0.1163,0,1,Fishing
2017-07-01,2017,7,34.8,-121.4,USA,trawlers,1.2511,0,2,Trawlers
2017-07-01,2017,7,34.9,-121.5,USA,trawlers,0.9136,0,1,Trawlers
2017-07-01,2017,7,34.9,-121.1,USA,trawlers,1.095,0.1997,2,Trawlers
2017-07-01,2017,7,34.9,-121,USA,fishing,0.4163,0,1,Fishing
2017-07-01,2017,7,34.9,-120.8,USA,set_longlines,0.0999,0,1,Set Longlines
2017-07-01,2017,7,35,-121.1,USA,fishing,0.5997,0,1,Fishing
2017-07-01,2017,7,35,-120.8,USA,set_longlines,1.4069,0,1,Set Longlines
2017-07-01,2017,7,35,-121,USA,trawlers,1.2169,0,1,Trawlers
2017-07-01,2017,7,35,-120.8,USA,trawlers,3.898,1.7619,2,Trawlers
2017-07-01,2017,7,35,-120.7,USA,other_purse_seines,0.6494,0,1,Other Purse Seines
2017-07-01,2017,7,35,-121.1,USA,trawlers,2.4497,0.91,1,Trawlers
2017-07-01,2017,7,35.1,-120.7,USA,other_purse_seines,3.3161,0.0997,1,Other Purse Seines
2017-07-01,2017,7,35.1,-120.8,USA,other_purse_seines,3.8069,0,1,Other Purse Seines
2017-08-01,2017,8,34.1,-120.7,USA,set_longlines,12.0652,0,1,Set Longlines
2017-08-01,2017,8,34.3,-120.7,USA,fishing,0.6625,0,1,Fishing
2017-08-01,2017,8,34.4,-120.6,USA,other_purse_seines,0.8055,0,1,Other Purse Seines
2017-08-01,2017,8,34.4,-120.3,USA,other_purse_seines,4.5822,0.3997,2,Other Purse Seines
2017-08-01,2017,8,34.4,-120.4,USA,fishing,5.648,0.7525,1,Fishing
2017-08-01,2017,8,34.4,-120,USA,fishing,2.2583,0,1,Fishing
2017-08-01,2017,8,34.4,-120.5,USA,other_purse_seines,3.8161,0,2,Other Purse Seines
2017-08-01,2017,8,34.4,-120.9,USA,fishing,0.8405,0,1,Fishing
2017-08-01,2017,8,34.4,-120.3,USA,fishing,2.7597,0,1,Fishing
2017-08-01,2017,8,34.5,-120.7,USA,other_purse_seines,1.9241,0,1,Other Purse Seines
2017-08-01,2017,8,34.5,-120.9,USA,fishing,0.7513,0,1,Fishing
2017-08-01,2017,8,34.5,-120.6,USA,other_purse_seines,14.0155,0,1,Other Purse Seines
2017-08-01,2017,8,34.6,-120.7,USA,other_purse_seines,1.4783,0,1,Other Purse Seines
2017-08-01,2017,8,34.6,-120.9,USA,fishing,0.808,0,1,Fishing
2017-08-01,2017,8,34.7,-120.9,USA,fishing,0.7391,0,1,Fishing
2017-08-01,2017,8,34.7,-120.7,USA,other_purse_seines,1.5224,0,1,Other Purse Seines
2017-08-01,2017,8,34.9,-120.9,USA,fishing,0.793,0,1,Fishing
2017-08-01,2017,8,34.9,-120.8,USA,other_purse_seines,0.8391,0,1,Other Purse Seines
2017-08-01,2017,8,35,-120.9,USA,fishing,0.7272,0,1,Fishing
2017-08-01,2017,8,34.1,-120.7,USA,fishing,10.4197,8.1072,1,Fishing
2017-08-01,2017,8,34.2,-120.6,USA,set_longlines,0.3166,0,1,Set Longlines
2017-08-01,2017,8,34.2,-120.7,USA,fishing,0.5472,0.5472,1,Fishing
2017-08-01,2017,8,34.2,-120.7,USA,set_longlines,12.3802,0,1,Set Longlines
2017-08-01,2017,8,34.3,-120.6,USA,fishing,0.6763,0,1,Fishing
2017-08-01,2017,8,34.3,-120.9,USA,fishing,0.4583,0,1,Fishing
2017-08-01,2017,8,34.3,-120.8,USA,fishing,0.6613,0,1,Fishing
2017-08-01,2017,8,34.3,-120.5,USA,fishing,0.2972,0,1,Fishing
2017-08-01,2017,8,34.4,-120.6,USA,fishing,11.3058,4.63,1,Fishing
2017-08-01,2017,8,34.4,-120.4,USA,other_purse_seines,9.9675,1.95,2,Other Purse Seines
2017-08-01,2017,8,34.4,-120.5,USA,fishing,52.9416,0,1,Fishing
2017-08-01,2017,8,34.4,-120,USA,other_purse_seines,2.5652,0,2,Other Purse Seines
2017-08-01,2017,8,34.5,-120.6,USA,fishing,6.1411,1.8933,1,Fishing
2017-08-01,2017,8,34.5,-120.7,USA,fishing,16.2783,10.0375,1,Fishing
2017-08-01,2017,8,34.8,-120.7,USA,other_purse_seines,1.1741,0,1,Other Purse Seines
2017-08-01,2017,8,34.8,-120.8,USA,other_purse_seines,0.4447,0,1,Other Purse Seines
2017-08-01,2017,8,34.8,-120.9,USA,fishing,0.7861,0,1,Fishing
2017-08-01,2017,8,34.9,-120.7,USA,other_purse_seines,0.8669,0,1,Other Purse Seines
2017-08-01,2017,8,35,-120.7,USA,other_purse_seines,1.8069,0.1005,1,Other Purse Seines
2017-08-01,2017,8,35,-120.8,USA,other_purse_seines,0.6983,0.5983,1,Other Purse Seines
2017-08-01,2017,8,35.1,-120.8,USA,other_purse_seines,3.8825,0,1,Other Purse Seines
2017-09-01,2017,9,34.2,-120.6,USA,set_longlines,0.275,0,1,Set Longlines
2017-09-01,2017,9,34.3,-120.4,USA,other_purse_seines,1.3577,0,2,Other Purse Seines
2017-09-01,2017,9,34.3,-120.5,USA,fishing,0.6325,0,1,Fishing
2017-09-01,2017,9,34.3,-120.4,USA,fishing,1.0033,0,2,Fishing
2017-09-01,2017,9,34.4,-120.4,USA,other_purse_seines,0.5991,0,1,Other Purse Seines
2017-09-01,2017,9,34.4,-120.6,USA,fishing,8.1244,0.6002,3,Fishing
2017-09-01,2017,9,34.4,-121.1,USA,fishing,7.9322,4.4394,1,Fishing
2017-09-01,2017,9,34.4,-120.5,USA,fishing,10.6508,0,2,Fishing
2017-09-01,2017,9,34.4,-120.6,USA,other_purse_seines,1.3925,0,2,Other Purse Seines
2017-09-01,2017,9,34.4,-120.7,USA,fishing,0.3569,0,2,Fishing
2017-09-01,2017,9,34.4,-120.9,USA,fishing,0.2525,0,1,Fishing
2017-09-01,2017,9,34.4,-121.3,USA,fishing,0.755,0,1,Fishing
2017-09-01,2017,9,34.4,-120.3,USA,other_purse_seines,0.6416,0,1,Other Purse Seines
2017-09-01,2017,9,34.5,-120.7,USA,fishing,9.8625,2.1649,3,Fishing
2017-09-01,2017,9,34.5,-120.8,USA,fishing,0.8738,0,2,Fishing
2017-09-01,2017,9,34.5,-120.8,USA,other_purse_seines,0.3416,0,1,Other Purse Seines
2017-09-01,2017,9,34.5,-120.7,USA,other_purse_seines,1.618,0,1,Other Purse Seines
2017-09-01,2017,9,34.5,-121.4,USA,fishing,10.0908,7.5783,1,Fishing
2017-09-01,2017,9,34.5,-121.2,USA,fishing,17.3355,11.9225,1,Fishing
2017-09-01,2017,9,34.5,-120.9,USA,other_purse_seines,0.7247,0,1,Other Purse Seines
2017-09-01,2017,9,34.5,-121.3,USA,fishing,10.4761,5.473,1,Fishing
2017-09-01,2017,9,34.5,-121.1,USA,fishing,7.37,4.0788,1,Fishing
2017-09-01,2017,9,34.6,-121.2,USA,set_longlines,0.2663,0.2663,1,Set Longlines
2017-09-01,2017,9,34.6,-120.9,USA,other_purse_seines,0.1247,0,1,Other Purse Seines
2017-09-01,2017,9,34.6,-121.5,USA,fishing,20.5686,14.2041,1,Fishing
2017-09-01,2017,9,34.6,-121.2,USA,fishing,2.7827,1.1905,1,Fishing
2017-09-01,2017,9,34.6,-121.1,USA,fishing,3.3255,1.8969,1,Fishing
2017-09-01,2017,9,34.6,-120.9,USA,fishing,0.8875,0,2,Fishing
2017-09-01,2017,9,34.6,-120.7,USA,other_purse_seines,0.8672,0,2,Other Purse Seines
2017-09-01,2017,9,34.7,-121.1,USA,other_purse_seines,0.6416,0,1,Other Purse Seines
2017-09-01,2017,9,34.7,-121.6,USA,fishing,8.2986,6.3172,1,Fishing
2017-09-01,2017,9,34.7,-120.8,USA,fishing,2.2336,1.9747,1,Fishing
2017-09-01,2017,9,34.7,-120.8,USA,other_purse_seines,0.133,0,1,Other Purse Seines
2017-09-01,2017,9,34.8,-120.9,USA,other_purse_seines,0.8577,0,1,Other Purse Seines
2017-09-01,2017,9,34.8,-121.3,USA,fishing,0.3433,0,1,Fishing
2017-09-01,2017,9,34.8,-121.2,USA,set_longlines,0.4736,0,1,Set Longlines
2017-09-01,2017,9,34.8,-121,USA,fishing,1.8302,0,3,Fishing
2017-09-01,2017,9,34.8,-121.1,USA,fishing,0.4049,0,2,Fishing
2017-09-01,2017,9,34.8,-120.7,USA,fishing,12.5205,10.9138,1,Fishing
2017-09-01,2017,9,34.8,-120.8,USA,other_purse_seines,0.3411,0,1,Other Purse Seines
2017-09-01,2017,9,34.9,-120.8,USA,other_purse_seines,0.3413,0,1,Other Purse Seines
2017-09-01,2017,9,34.9,-121,USA,other_purse_seines,0.7841,0,1,Other Purse Seines
2017-09-01,2017,9,34.9,-121.2,USA,set_longlines,0.5838,0,1,Set Longlines
2017-09-01,2017,9,34.9,-121.1,USA,fishing,1.2825,0,2,Fishing
2017-09-01,2017,9,34.9,-121.2,USA,fishing,0.5141,0,2,Fishing
2017-09-01,2017,9,34.9,-120.8,USA,fishing,7.7736,4.8069,1,Fishing
2017-09-01,2017,9,34.9,-121.5,USA,set_longlines,20.3969,0,1,Set Longlines
2017-09-01,2017,9,35,-121.1,USA,set_longlines,0.1827,0,1,Set Longlines
2017-09-01,2017,9,35,-121.2,USA,other_purse_seines,0.8658,0,1,Other Purse Seines
2017-09-01,2017,9,35,-121,USA,fishing,0.7858,0,1,Fishing
2017-09-01,2017,9,35,-120.8,USA,fishing,13.2652,6.8997,1,Fishing
2017-09-01,2017,9,35,-120.8,USA,other_purse_seines,1.0336,0,1,Other Purse Seines
2017-09-01,2017,9,35,-121.1,USA,other_purse_seines,0.6255,0,1,Other Purse Seines
2017-09-01,2017,9,34.3,-120.5,USA,other_purse_seines,0.9172,0,2,Other Purse Seines
2017-09-01,2017,9,34.4,-120.5,USA,other_purse_seines,1.408,0,1,Other Purse Seines
2017-09-01,2017,9,34.4,-120,USA,fishing,2.3338,0.283,2,Fishing
2017-09-01,2017,9,34.4,-120.3,USA,fishing,27.3413,22.8152,2,Fishing
2017-09-01,2017,9,34.4,-120.7,USA,other_purse_seines,0.7327,0,1,Other Purse Seines
2017-09-01,2017,9,34.4,-120.8,USA,other_purse_seines,0.5505,0,1,Other Purse Seines
2017-09-01,2017,9,34.4,-121.2,USA,fishing,4.0594,2.5508,1,Fishing
2017-09-01,2017,9,34.4,-121,USA,fishing,9.2008,4.8849,1,Fishing
2017-09-01,2017,9,34.4,-121.4,USA,fishing,4.4863,3.8038,1,Fishing
2017-09-01,2017,9,34.4,-120.4,USA,fishing,17.6969,6.5572,3,Fishing
2017-09-01,2017,9,34.5,-121.5,USA,fishing,0.02,0,1,Fishing
2017-09-01,2017,9,34.5,-120.6,USA,other_purse_seines,1.1322,0,1,Other Purse Seines
2017-09-01,2017,9,34.5,-120.9,USA,fishing,2.0052,1.5088,1,Fishing
2017-09-01,2017,9,34.5,-120.6,USA,fishing,3.1074,0.665,1,Fishing
2017-09-01,2017,9,34.5,-121,USA,fishing,3.5422,1.1547,1,Fishing
2017-09-01,2017,9,34.6,-121.3,USA,fishing,4.8399,2.6827,1,Fishing
2017-09-01,2017,9,34.6,-121,USA,other_purse_seines,0.875,0,1,Other Purse Seines
2017-09-01,2017,9,34.6,-120.8,USA,fishing,0.7305,0,2,Fishing
2017-09-01,2017,9,34.6,-121.4,USA,fishing,18.5952,13.568,1,Fishing
2017-09-01,2017,9,34.6,-121,USA,fishing,0.7327,0,1,Fishing
2017-09-01,2017,9,34.6,-120.8,USA,other_purse_seines,0.8994,0,1,Other Purse Seines
2017-09-01,2017,9,34.7,-120.7,USA,fishing,4.4877,4.4877,1,Fishing
2017-09-01,2017,9,34.7,-120.7,USA,other_purse_seines,15.6316,0,2,Other Purse Seines
2017-09-01,2017,9,34.7,-121,USA,other_purse_seines,0.1336,0,1,Other Purse Seines
2017-09-01,2017,9,34.7,-121.2,USA,set_longlines,5.4711,3.7552,1,Set Longlines
2017-09-01,2017,9,34.7,-121,USA,fishing,1.6002,0,3,Fishing
2017-09-01,2017,9,34.7,-120.9,USA,other_purse_seines,0.6844,0,1,Other Purse Seines
2017-09-01,2017,9,34.7,-121.5,USA,fishing,3.623,1.0416,1,Fishing
2017-09-01,2017,9,34.7,-120.9,USA,fishing,0.8224,0,2,Fishing
2017-09-01,2017,9,34.8,-121.5,USA,set_longlines,10.4275,0,1,Set Longlines
2017-09-01,2017,9,34.8,-121.4,USA,fishing,0.8288,0,1,Fishing
2017-09-01,2017,9,34.8,-121.1,USA,other_purse_seines,0.8997,0,1,Other Purse Seines
2017-09-01,2017,9,34.8,-120.7,USA,other_purse_seines,0.5163,0,1,Other Purse Seines
2017-09-01,2017,9,34.8,-120.8,USA,fishing,12.6163,11.035,1,Fishing
2017-09-01,2017,9,34.8,-121.5,USA,fishing,0.0833,0,1,Fishing
2017-09-01,2017,9,34.9,-121.2,USA,other_purse_seines,0.6666,0,1,Other Purse Seines
2017-09-01,2017,9,34.9,-120.9,USA,other_purse_seines,0.058,0,1,Other Purse Seines
2017-09-01,2017,9,34.9,-121.4,USA,set_longlines,1.2925,0,1,Set Longlines
2017-09-01,2017,9,34.9,-121,USA,fishing,0.7419,0,1,Fishing
2017-09-01,2017,9,34.9,-121.1,USA,set_longlines,0.4997,0,1,Set Longlines
2017-09-01,2017,9,34.9,-121.3,USA,fishing,0.6583,0,1,Fishing
2017-09-01,2017,9,34.9,-121.1,USA,other_purse_seines,0.1502,0,1,Other Purse Seines
2017-09-01,2017,9,34.9,-120.7,USA,fishing,6.7858,6.7858,1,Fishing
2017-09-01,2017,9,35,-121.2,USA,fishing,2.1174,0,3,Fishing
2017-09-01,2017,9,35,-121.3,USA,fishing,0.1502,0,1,Fishing
2017-09-01,2017,9,35,-120.9,USA,other_purse_seines,0.333,0,1,Other Purse Seines
2017-09-01,2017,9,35,-121.4,USA,set_longlines,0.523,0,1,Set Longlines
2017-09-01,2017,9,35,-121.3,USA,set_longlines,1.7663,0,1,Set Longlines
2017-09-01,2017,9,35,-121,USA,other_purse_seines,0.4244,0,1,Other Purse Seines
2017-09-01,2017,9,35,-121.1,USA,fishing,0.1419,0,2,Fishing
2017-09-01,2017,9,35,-120.7,USA,fishing,1.9752,1.833,1,Fishing
